City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Sabha,LY,2022-02-04 04:15:42,27.0377,14.4283,45.61,70,0,8.86
295,Buenos Aires,AR,2022-02-04 04:15:43,-34.6132,-58.3772,72.95,90,40,5.75
296,Cockburn Town,TC,2022-02-04 04:15:43,21.4612,-71.1419,75.83,71,1,19.48
297,Denia,ES,2022-02-04 04:15:43,38.8408,0.1057,59.79,65,19,3.0
298,Kirakira,SB,2022-02-04 04:15:44,-10.4544,161.9205,80.64,83,100,10.16
299,Torbat-E Jam,IR,2022-02-04 04:15:44,35.244,60.6225,43.41,44,100,1.83
300,Harper,LR,2022-02-04 04:15:45,4.375,-7.7169,77.18,85,16,2.17
301,Upata,VE,2022-02-04 04:14:39,8.0086,-62.3989,69.58,89,39,5.14
302,Buala,SB,2022-02-04 04:15:42,-8.145,159.5921,78.64,88,100,6.22
303,Feldkirchen An Der Donau,AT,2022-02-04 04:15:45,48.3452,14.0513,41.16,86,20,4.61
304,Komsomolskiy,UZ,2022-02-04 04:14:46,40.4272,71.7189,36.82,86,2,2.3
305,Sola,VU,2022-02-04 04:15:46,-13.8833,167.55,81.01,78,100,15.84
306,Dunedin,NZ,2022-02-04 04:12:09,-45.8742,170.5036,50.72,96,100,5.5
307,Biak,ID,2022-02-04 04:15:46,-0.9131,122.8766,85.24,60,99,1.07
308,Yarada,IN,2022-02-04 04:15:47,17.65,83.2667,77.32,73,40,4.61
309,Atasu,KZ,2022-02-04 04:15:47,48.6814,71.6433,4.35,80,0,5.64
310,Cody,US,2022-02-04 04:13:29,44.5263,-109.0565,16.25,62,75,3.44
311,Mkushi,ZM,2022-02-04 04:15:47,-13.6202,29.3939,62.53,98,100,3.98
312,Guayaramerin,BO,2022-02-04 04:15:48,-10.8368,-65.3614,72.41,98,96,2.57
313,Mardan,PK,2022-02-04 04:15:48,34.2019,72.0525,46.94,37,0,3.53
314,Acari,PE,2022-02-04 04:15:48,-15.4311,-74.6158,72.99,75,29,3.89
315,Port Hawkesbury,CA,2022-02-04 04:15:49,45.6169,-61.3485,38.91,98,100,3.0
316,Mataram,ID,2022-02-04 04:15:49,-8.5833,116.1167,81.41,68,98,9.04
317,Iqaluit,CA,2022-02-04 04:15:50,63.7506,-68.5145,-7.87,59,75,13.8
318,Yulara,AU,2022-02-04 04:15:50,-25.2406,130.9889,82.24,23,88,16.11
319,Yumen,CN,2022-02-04 04:15:50,40.2833,97.2,19.2,28,89,13.89
320,Agua Dulce,MX,2022-02-04 04:15:51,18.1333,-94.1333,74.7,86,0,17.87
321,Port-Gentil,GA,2022-02-04 04:15:51,-0.7193,8.7815,79.54,79,100,6.35
322,Salaga,GH,2022-02-04 04:15:51,8.5508,-0.5188,74.98,14,0,3.83
323,Nhulunbuy,AU,2022-02-04 04:15:52,-12.2333,136.7667,86.11,68,100,13.44
324,Warrnambool,AU,2022-02-04 04:15:52,-38.3833,142.4833,71.82,70,30,16.91
325,Tanout,NE,2022-02-04 04:15:52,14.9709,8.8879,50.61,23,0,15.41
326,Saint Anthony,US,2022-02-04 04:16:53,45.0205,-93.218,1.02,66,0,4.61
327,Matagami,CA,2022-02-04 04:16:53,49.7502,-77.6328,-29.09,75,0,0.0
328,Arroio Grande,BR,2022-02-04 04:16:54,-32.2375,-53.0869,71.47,92,100,5.84
329,Souillac,MU,2022-02-04 04:14:53,-20.5167,57.5167,81.36,94,75,23.02
330,Tullahoma,US,2022-02-04 04:15:19,35.362,-86.2094,38.84,97,100,4.0
331,Cascavel,BR,2022-02-04 04:14:05,-24.9558,-53.4553,66.99,98,100,5.93
332,Tyrma,RU,2022-02-04 04:16:54,50.0833,132.1667,-1.07,84,95,2.8
333,Rawson,AR,2022-02-04 04:16:55,-43.3002,-65.1023,69.22,59,100,6.91
334,Okhotsk,RU,2022-02-04 04:16:55,59.3833,143.3,10.81,74,83,14.92
335,La Ronge,CA,2022-02-04 04:16:55,55.1001,-105.2842,-14.55,70,0,6.91
336,Fuerte Olimpo,PY,2022-02-04 04:16:56,-21.0415,-57.8738,76.62,83,90,6.67
337,Ushtobe,KZ,2022-02-04 04:16:56,45.2514,77.9838,21.78,83,83,5.55
338,Olinda,BR,2022-02-04 04:16:57,-8.0089,-34.8553,82.13,69,20,6.91
339,Kelme,LT,2022-02-04 04:16:57,55.6339,22.9342,21.22,97,100,9.17
340,Ponte Nova,BR,2022-02-04 04:16:57,-20.4164,-42.9086,70.48,95,95,1.95
341,Haines Junction,CA,2022-02-04 04:16:58,60.7522,-137.5108,-4.05,77,100,1.14
342,Taylorville,US,2022-02-04 04:16:58,39.5489,-89.2945,16.93,79,0,0.0
343,Beringovskiy,RU,2022-02-04 04:16:58,63.05,179.3167,-0.42,79,100,18.1
344,Nome,US,2022-02-04 04:16:59,64.5011,-165.4064,8.67,53,0,25.32
345,Sechura,PE,2022-02-04 04:16:59,-5.5569,-80.8222,71.42,80,76,11.3
346,La Baneza,ES,2022-02-04 04:16:59,42.3003,-5.8977,39.69,80,77,4.27
347,Whithorn,JM,2022-02-04 04:17:00,18.2604,-78.0378,74.46,88,1,3.91
348,Moron,AR,2022-02-04 04:17:00,-34.6534,-58.6198,72.97,91,1,5.06
349,Bilma,NE,2022-02-04 04:17:00,18.6853,12.9164,50.23,34,0,11.36
350,Agropoli,IT,2022-02-04 04:17:01,40.3469,14.9966,51.28,67,60,5.48
351,Saint-Georges,GD,2022-02-04 04:17:01,12.0564,-61.7485,76.68,83,20,5.75
352,Cleethorpes,GB,2022-02-04 04:17:02,53.5605,-0.0323,45.19,93,75,12.66
353,Alvinopolis,BR,2022-02-04 04:17:02,-20.1067,-43.0489,68.4,97,95,0.76
354,Novikovo,RU,2022-02-04 04:17:02,51.1537,37.8879,21.67,97,95,4.79
355,Itoman,JP,2022-02-04 04:17:03,26.1247,127.6694,64.42,77,75,20.71
356,Diamantino,BR,2022-02-04 04:17:03,-14.4086,-56.4461,71.82,95,73,2.75
357,Benghazi,LY,2022-02-04 04:17:03,32.1167,20.0667,55.6,57,17,23.91
358,Orocue,CO,2022-02-04 04:17:03,4.7912,-71.3354,80.17,58,58,4.43
359,Tuatapere,NZ,2022-02-04 04:17:04,-46.1333,167.6833,52.83,91,100,4.23
360,Northam,GB,2022-02-04 04:17:04,51.0333,-4.2167,51.03,95,100,24.45
361,Katsuura,JP,2022-02-04 04:17:05,35.1333,140.3,46.42,74,100,9.95
362,Grindavik,IS,2022-02-04 04:17:05,63.8424,-22.4338,27.07,74,40,23.02
363,Teguldet,RU,2022-02-04 04:17:05,57.3064,88.1667,14.76,93,99,7.47
364,Bitkine,TD,2022-02-04 04:17:06,11.9801,18.2138,61.41,17,3,8.28
365,Ariquemes,BR,2022-02-04 04:17:06,-9.9133,-63.0408,72.46,94,78,1.3
366,Isangel,VU,2022-02-04 04:17:07,-19.55,169.2667,84.31,84,100,4.61
367,Zhezkazgan,KZ,2022-02-04 04:17:07,47.8043,67.7144,1.38,78,0,11.18
368,Verkhnevilyuysk,RU,2022-02-04 04:12:11,63.4453,120.3167,-14.98,95,63,3.24
369,Alofi,NU,2022-02-04 04:14:31,-19.0595,-169.9187,78.78,80,100,18.66
370,Litein,KE,2022-02-04 04:17:08,-0.5823,35.1903,52.5,78,100,2.37
371,Nizhniy Baskunchak,RU,2022-02-04 04:17:08,48.2198,46.8311,30.11,91,100,7.45
372,Kavaratti,IN,2022-02-04 04:14:25,10.5669,72.642,79.18,65,5,9.08
373,Lompoc,US,2022-02-04 04:14:35,34.6391,-120.4579,52.92,81,0,0.0
374,Shache,CN,2022-02-04 04:18:09,38.4167,77.2406,30.02,36,77,3.24
375,Saint-Marc-Des-Carrieres,CA,2022-02-04 04:18:09,46.6834,-72.0491,14.41,85,100,4.61
376,Tauranga,NZ,2022-02-04 04:18:10,-37.6861,176.1667,78.53,73,20,7.0
377,Ponnampet,IN,2022-02-04 04:18:10,12.15,75.9333,74.35,43,13,3.96
378,Namatanai,PG,2022-02-04 04:18:10,-3.6667,152.4333,84.43,69,76,10.2
379,Bueu,ES,2022-02-04 04:18:11,42.3246,-8.785,53.2,93,75,2.3
380,Nuuk,GL,2022-02-04 04:18:11,64.1835,-51.7216,12.81,85,75,8.05
381,Valparaiso,CL,2022-02-04 04:16:18,-33.0393,-71.6273,63.52,82,0,5.75
382,Amapa,BR,2022-02-04 04:18:11,1.0,-52.0,72.14,98,100,3.27
383,Yemtsa,RU,2022-02-04 04:18:12,63.0734,40.3329,-4.72,100,96,3.27
384,Camacari,BR,2022-02-04 04:14:29,-12.6975,-38.3242,82.17,86,12,3.36
385,Bugulma,RU,2022-02-04 04:18:12,54.55,52.8,29.16,97,100,11.39
386,Fukue,JP,2022-02-04 04:18:13,32.6881,128.8419,46.76,49,75,16.11
387,Hamilton,US,2022-02-04 04:18:13,39.1834,-84.5333,24.58,91,100,5.01
388,Tabuk,PH,2022-02-04 04:18:13,17.4189,121.4443,79.36,72,68,5.14
389,Dicabisagan,PH,2022-02-04 04:18:14,17.0818,122.4157,78.6,75,92,6.4
390,Senanga,ZM,2022-02-04 04:18:14,-16.1167,23.2667,64.96,97,98,2.59
391,Taltal,CL,2022-02-04 04:18:15,-25.4,-70.4833,67.01,74,0,3.78
392,Mandalgovi,MN,2022-02-04 04:18:15,45.7625,106.2708,10.9,60,72,12.75
393,Kitami,JP,2022-02-04 04:18:15,43.8031,143.8908,26.11,70,80,6.96
394,Mporokoso,ZM,2022-02-04 04:18:16,-9.3727,30.125,61.34,99,100,4.97
395,Miraflores,MX,2022-02-04 04:17:14,19.2167,-98.8083,62.02,66,1,4.0
396,Roma,US,2022-02-04 04:18:16,43.2128,-75.4557,28.96,92,100,4.61
397,Chernyshevskiy,RU,2022-02-04 04:18:17,63.0128,112.4714,-6.38,95,93,1.19
398,Ancud,CL,2022-02-04 04:18:17,-41.8697,-73.8203,58.53,96,32,3.83
399,Morondava,MG,2022-02-04 04:14:39,-20.2833,44.2833,79.23,85,33,3.85
400,Tokamachi,JP,2022-02-04 04:18:18,37.1333,138.7667,45.72,97,100,4.16
401,Shitanjing,CN,2022-02-04 04:18:18,39.2342,106.3439,17.78,30,0,1.79
402,Port-Cartier,CA,2022-02-04 04:18:19,50.0334,-66.8654,2.75,77,100,6.82
403,Luklukan,PH,2022-02-04 04:18:19,14.3254,122.7124,77.59,86,98,13.13
404,Ballina,AU,2022-02-04 04:18:19,-28.8667,153.5667,75.24,89,69,23.87
405,Iquique,CL,2022-02-04 04:16:41,-20.2208,-70.1431,66.24,74,38,0.25
406,Ternate,ID,2022-02-04 04:18:20,0.8,127.4,83.93,68,100,3.6
407,Rundu,NA,2022-02-04 04:18:20,-17.9333,19.7667,65.8,90,77,2.3
408,San Jose,US,2022-02-04 04:18:21,37.3394,-121.895,54.39,55,20,10.36
409,Buraydah,SA,2022-02-04 04:18:21,26.326,43.975,63.05,67,4,10.09
410,Bulgan,MN,2022-02-04 04:18:22,48.8125,103.5347,8.42,69,97,1.59
411,Qasigiannguit,GL,2022-02-04 04:18:22,68.8193,-51.1922,19.65,95,100,1.59
412,Yambio,SS,2022-02-04 04:18:22,4.5721,28.3955,72.75,37,73,1.12
413,Portland,US,2022-02-04 04:15:53,45.5234,-122.6762,44.94,94,0,1.01
414,Kolokani,ML,2022-02-04 04:18:23,13.5728,-8.0339,63.72,16,0,8.68
415,Panaba,MX,2022-02-04 04:18:23,21.2833,-88.2667,70.99,94,0,7.58
416,Nipawin,CA,2022-02-04 04:18:24,53.3668,-104.0009,-16.56,76,0,9.22
417,Lazurne,UA,2022-02-04 04:19:24,46.084,32.5295,30.02,75,69,17.07
418,Ogbomosho,NG,2022-02-04 04:19:25,8.133,4.25,71.28,26,2,4.09
419,Quatre Cocos,MU,2022-02-04 04:19:25,-20.2078,57.7625,81.09,87,99,19.66
420,Agadez,NE,2022-02-04 04:19:25,19.75,10.25,47.53,34,0,9.08
421,Hammerfest,NO,2022-02-04 04:19:26,70.6634,23.6821,16.25,67,0,14.97
422,Culebra,PR,2022-02-04 04:19:26,18.303,-65.301,78.84,85,91,10.0
423,Arman,RU,2022-02-04 04:19:26,59.7,150.1667,10.85,72,94,11.05
424,Catabola,AO,2022-02-04 04:19:27,-12.15,17.2833,60.6,98,100,4.09
425,Aksha,RU,2022-02-04 04:19:27,50.2814,113.2867,6.15,72,10,6.08
426,Caravelas,BR,2022-02-04 04:19:27,-17.7125,-39.2481,76.03,91,98,3.98
427,Astana,KZ,2022-02-04 04:19:28,51.1801,71.446,-7.65,77,0,2.24
428,Miles City,US,2022-02-04 04:19:28,46.4083,-105.8406,18.57,62,100,10.36
429,Cervo,ES,2022-02-04 04:19:29,43.6702,-7.4101,51.19,82,100,7.78
430,Namwala,ZM,2022-02-04 04:19:29,-15.7504,26.4384,63.79,98,98,2.91
431,Yurgamysh,RU,2022-02-04 04:19:29,55.3714,64.4656,20.12,82,100,13.49
432,Svetlogorsk,BY,2022-02-04 04:19:30,52.6333,29.7333,3.43,100,80,4.38
433,Yanam,IN,2022-02-04 04:19:30,16.7333,82.2167,77.4,60,29,5.17
434,Laviana,ES,2022-02-04 04:19:30,43.2333,-5.5333,49.55,94,96,2.75
435,Vila Franca Do Campo,PT,2022-02-04 04:14:47,37.7167,-25.4333,60.19,81,100,11.54
436,Banjar,ID,2022-02-04 04:19:31,-8.19,114.9675,82.26,61,87,5.32
437,Clovis,US,2022-02-04 04:19:31,36.8252,-119.7029,50.85,61,75,0.0
438,Sao Felix Do Xingu,BR,2022-02-04 04:19:31,-6.6447,-51.995,70.16,96,3,0.89
439,Boissevain,CA,2022-02-04 04:15:58,49.2306,-100.0559,-1.95,99,100,4.29
440,Karasjok,NO,2022-02-04 04:19:32,69.4719,25.5112,6.91,100,97,5.97
441,Verkh-Usugli,RU,2022-02-04 04:19:32,52.7,115.1667,5.29,64,11,2.42
442,Lebanon,US,2022-02-04 04:18:09,36.2081,-86.2911,37.29,88,100,8.05
443,Batemans Bay,AU,2022-02-04 04:19:33,-35.7167,150.1833,70.2,55,59,12.37
444,Kathu,TH,2022-02-04 04:19:33,7.9178,98.3332,89.62,66,15,15.57
445,Macusani,PE,2022-02-04 04:19:34,-14.0833,-70.4333,39.31,92,100,4.83
446,Ouargaye,BF,2022-02-04 04:19:34,11.5033,0.0572,68.68,13,1,10.13
447,Nador,MA,2022-02-04 04:19:34,35.174,-2.9287,61.05,33,0,5.75
448,Mangan,IN,2022-02-04 04:19:35,27.5167,88.5333,50.09,96,100,0.51
449,Arlit,NE,2022-02-04 04:19:35,18.7369,7.3853,53.71,20,3,6.44
450,Resistencia,AR,2022-02-04 04:19:36,-27.4606,-58.9839,75.25,81,0,4.61
451,Basse-Pointe,MQ,2022-02-04 04:19:36,14.8695,-61.115,75.85,42,3,11.95
452,Manta,EC,2022-02-04 04:19:36,-0.95,-80.7333,76.78,83,40,3.44
453,Piddig,PH,2022-02-04 04:19:37,18.1655,120.7175,85.55,58,20,16.11
454,Kaabong,UG,2022-02-04 04:19:37,3.4836,34.1492,70.2,48,100,10.31
455,Coihueco,CL,2022-02-04 04:19:37,-36.6167,-71.8333,59.74,82,8,0.0
456,Kathmandu,NP,2022-02-04 04:19:16,27.7167,85.3167,48.42,93,75,10.36
457,Estelle,US,2022-02-04 04:19:38,29.8458,-90.1067,46.99,64,100,10.36
458,Port Hedland,AU,2022-02-04 04:19:38,-20.3167,118.5667,96.85,38,83,16.11
459,Maniitsoq,GL,2022-02-04 04:19:39,65.4167,-52.9,12.18,71,100,12.06
460,Beyneu,KZ,2022-02-04 04:19:39,45.3167,55.2,36.64,70,100,22.08
461,Evensk,RU,2022-02-04 04:19:39,61.95,159.2333,15.57,46,31,23.58
462,Anchorage,US,2022-02-04 04:18:50,61.2181,-149.9003,28.65,88,100,3.0
463,Kovernino,RU,2022-02-04 04:19:40,57.1253,43.8142,10.9,97,100,4.74
464,Lashio,MM,2022-02-04 04:20:40,22.9333,97.75,70.3,34,0,0.96
465,Kenai,US,2022-02-04 04:20:40,60.5544,-151.2583,25.14,93,100,20.71
466,Caucaia,BR,2022-02-04 04:20:41,-3.7361,-38.6531,82.35,75,75,6.91
467,Fort Nelson,CA,2022-02-04 04:20:41,58.8053,-122.7002,-11.61,77,100,4.61
468,Honningsvag,NO,2022-02-04 04:20:42,70.9821,25.9704,13.53,72,27,23.67
469,Aden,YE,2022-02-04 04:20:42,12.7794,45.0367,76.95,58,0,7.0
470,Carbonia,IT,2022-02-04 04:20:42,39.1672,8.5222,45.99,71,11,2.75
471,Rajauri,IN,2022-02-04 04:20:43,33.3833,74.3,45.95,79,45,1.77
472,Tomatlan,MX,2022-02-04 04:20:43,19.9333,-105.25,63.91,82,74,2.93
473,Korla,CN,2022-02-04 04:20:43,41.7597,86.1469,27.93,39,100,7.09
474,Cuamba,MZ,2022-02-04 04:20:44,-14.8031,36.5372,69.51,93,70,0.98
475,Alyangula,AU,2022-02-04 04:20:44,-13.8483,136.4192,84.2,71,100,9.33
476,Mina,MX,2022-02-04 04:20:44,26.0011,-100.5299,67.26,61,77,5.55
477,Kahului,US,2022-02-04 04:20:45,20.8947,-156.47,76.26,69,0,12.66
478,Melita,CA,2022-02-04 04:20:45,49.2681,-100.9967,-1.05,89,100,15.46
479,Penzance,GB,2022-02-04 04:20:45,50.1186,-5.5371,52.81,84,98,29.3
480,Naron,ES,2022-02-04 04:20:46,43.5167,-8.1528,54.68,91,100,6.22
481,Vila Velha,BR,2022-02-04 04:20:46,-20.3297,-40.2925,75.15,95,75,6.91
482,Inirida,CO,2022-02-04 04:20:47,3.8653,-67.9239,72.43,92,48,1.34
483,Namibe,AO,2022-02-04 04:20:47,-15.1961,12.1522,70.29,78,14,4.85
484,Faya,SA,2022-02-04 04:20:47,18.3851,42.4509,51.91,52,5,3.06
485,Tulum,MX,2022-02-04 04:20:48,20.2167,-87.4667,75.25,87,0,7.63
486,Saint-Augustin,CA,2022-02-04 04:17:16,51.226,-58.6502,5.31,74,100,13.98
487,West Wendover,US,2022-02-04 04:20:48,40.7391,-114.0733,25.72,58,28,2.51
488,Belyy Yar,RU,2022-02-04 04:20:49,53.6039,91.3903,-13.11,77,40,0.0
489,Hibbing,US,2022-02-04 04:19:20,47.4272,-92.9377,-2.7,64,100,0.0
490,Visby,SE,2022-02-04 04:20:49,57.6409,18.296,37.06,100,100,16.11
491,Axim,GH,2022-02-04 04:20:50,4.8699,-2.2405,77.83,84,1,4.0
492,Te Anau,NZ,2022-02-04 04:18:16,-45.4167,167.7167,48.38,97,100,3.69
493,Dzhebariki-Khaya,RU,2022-02-04 04:20:50,62.2167,135.8,-22.63,93,92,1.57
494,Bacolod,PH,2022-02-04 04:20:50,10.6667,122.95,82.24,69,93,12.5
495,Yerbogachen,RU,2022-02-04 04:20:51,61.2767,108.0108,9.93,94,100,5.03
496,Phan Thiet,VN,2022-02-04 04:18:05,10.9333,108.1,88.43,51,38,15.41
497,Jawhar,SO,2022-02-04 04:20:51,2.7809,45.5005,71.6,74,50,13.49
498,Oussouye,SN,2022-02-04 04:20:52,12.485,-16.5469,69.69,70,0,5.39
499,Oranjestad,AW,2022-02-04 04:17:16,12.524,-70.027,79.09,84,0,22.46
500,Clyde River,CA,2022-02-04 04:20:52,70.4692,-68.5914,-5.57,77,100,32.21
501,Dubrovnik,HR,2022-02-04 04:20:53,42.6481,18.0922,46.04,39,0,6.91
502,Launceston,AU,2022-02-04 04:20:53,-41.45,147.1667,77.61,21,2,4.0
503,Kropotkin,RU,2022-02-04 04:20:53,45.4375,40.5756,37.49,99,100,7.2
504,Xining,CN,2022-02-04 04:20:54,36.6167,101.7667,17.64,45,98,2.68
505,Kintampo,GH,2022-02-04 04:20:54,8.0563,-1.7306,71.76,19,0,3.76
506,Kuloy,RU,2022-02-04 04:19:39,61.0305,42.4925,-14.94,100,100,2.21
507,Bowen,AU,2022-02-04 04:20:54,-20.0167,148.2333,82.08,77,100,1.86
508,Kagadi,UG,2022-02-04 04:20:55,0.9606,30.7967,64.6,58,100,1.57
509,Worland,US,2022-02-04 04:20:55,44.0169,-107.9554,13.35,79,0,3.0
510,Nalgonda,IN,2022-02-04 04:20:56,17.05,79.2667,76.57,56,60,8.23
511,Angoram,PG,2022-02-04 04:21:56,-4.0625,144.0661,91.2,50,59,4.76
512,Shelburne,CA,2022-02-04 04:21:56,44.0787,-80.2041,10.56,90,100,11.25
513,La Roda,ES,2022-02-04 04:21:57,39.2167,-2.15,45.91,67,69,9.06
514,Waingapu,ID,2022-02-04 04:21:57,-9.6567,120.2641,87.78,64,53,14.0
515,Kaili,ID,2022-02-04 04:21:57,-3.4626,120.2147,79.3,66,100,3.15
516,Bushehr,IR,2022-02-04 04:21:58,28.9684,50.8385,59.02,67,40,6.91
517,Tarnogskiy Gorodok,RU,2022-02-04 04:21:58,60.4997,43.5761,-3.78,100,99,0.96
518,Sligo,IE,2022-02-04 04:21:58,54.2697,-8.4694,36.68,85,100,18.16
519,Taybad,IR,2022-02-04 04:21:59,34.74,60.7756,43.74,49,100,2.55
520,Betong,TH,2022-02-04 04:21:59,5.7743,101.0723,88.03,48,34,3.96
521,Priargunsk,RU,2022-02-04 04:22:00,50.3691,119.1012,-5.82,83,25,3.15
522,Hualmay,PE,2022-02-04 04:22:00,-11.0964,-77.6139,70.32,83,86,8.23
523,Tuburan,PH,2022-02-04 04:22:00,6.6439,122.2736,84.29,72,84,7.11
524,Visnes,NO,2022-02-04 04:22:01,59.3556,5.2242,41.58,81,40,23.02
525,Glodeni,MD,2022-02-04 04:22:01,47.7708,27.5144,29.39,85,56,3.56
526,Kapit,MY,2022-02-04 04:22:01,2.0167,112.9333,86.54,66,100,1.48
527,Vanavara,RU,2022-02-04 04:22:02,60.34,102.2797,12.65,93,100,8.9
528,Caetite,BR,2022-02-04 04:22:02,-14.0694,-42.475,65.19,88,34,6.02
529,General Roca,AR,2022-02-04 04:22:03,-39.0333,-67.5833,70.2,44,100,12.84
530,Bolobo,CD,2022-02-04 04:22:03,-2.1667,16.2333,71.55,92,100,3.38
531,Qandala,SO,2022-02-04 04:22:03,11.472,49.8728,74.03,47,6,3.71
532,Narsaq,GL,2022-02-04 04:22:04,60.9167,-46.05,25.02,96,100,9.31
533,Cap Malheureux,MU,2022-02-04 04:22:04,-19.9842,57.6142,81.46,84,100,14.0
534,Dudinka,RU,2022-02-04 04:20:55,69.4058,86.1778,-22.16,100,63,4.16
535,Inhambane,MZ,2022-02-04 04:22:05,-23.865,35.3833,76.98,94,40,0.0
536,Gazli,UZ,2022-02-04 04:22:05,40.1333,63.45,39.49,60,46,11.48
537,Russkiy Kameshkir,RU,2022-02-04 04:22:06,52.8589,46.0892,34.09,100,100,12.97
538,Adolfo Lopez Mateos,MX,2022-02-04 04:22:06,28.4667,-107.3,32.79,84,1,4.72
539,Saldanha,ZA,2022-02-04 04:22:06,-33.0117,17.9442,57.25,79,0,19.28
540,Pochutla,MX,2022-02-04 04:22:07,15.7432,-96.4661,72.82,73,0,3.6
541,Eyl,SO,2022-02-04 04:22:07,7.9803,49.8164,70.14,69,1,11.12
542,Japura,ID,2022-02-04 04:22:07,-0.3167,102.35,86.41,59,93,4.41
543,Chumikan,RU,2022-02-04 04:22:08,54.7183,135.315,3.04,75,100,15.5
544,Yarim,YE,2022-02-04 04:22:08,14.298,44.3779,48.87,31,1,3.47
